"id","pais","region","pais_wo","region_wo","continente","poblacion","date_cero","last_updated","casos_total","muertes_total","recuperados_total","muertes_per","recuperados_per","casos_pc","muertes_pc","recuperados_pc","casos_l14","muertes_l14","recuperados_l14","casos_pc_l14","muertes_pc_l14","recuperados_pc_l14","casos_m_l14","muertes_m_l14","recuperados_m_l14","muertes_m_l21","recuperados_m_l21","casos_lw","muertes_lw","recuperados_lw","casos_pc_lw","muertes_pc_lw","recuperados_pc_lw","casos_m_lw","muertes_m_lw","recuperados_m_lw","casos_l3","muertes_l3","recuperados_l3","casos_pc_l3","muertes_pc_l3","recuperados_pc_l3","casos_m_l3","muertes_m_l3","recuperados_m_l3","tendencia","tendencia_val","casos_d","casos_diff","casos_change_per","casos_change_per_m_lw","casos_change_per_m_l3","velocidad","velocidad_val","escenarios","escenarios_color","distribucion","pruebas_total","pruebas_pc","positivos_per","pruebas_lw","pruebas_pc_lw","pruebas_per_lw","hospitalizaciones_total","hospitalizaciones_per","movilidad_total","movilidad_lw","cuarentena_fd","cuarentena_d","region_img","rank_last_updated","rank_color_last_updated","rank_tendencia","rank_color_tendencia","rank_velocidad","rank_color_velocidad","rank_escenarios","rank_color_escenarios","rank_escenarios_color","rank_color_escenarios_color","rank_region_img","rank_color_region_img","rank_cuarentena_fd","rank_color_cuarentena_fd","rank_date_cero","rank_color_date_cero","rank_casos_total","rank_color_casos_total","rank_muertes_total","rank_color_muertes_total","rank_muertes_per","rank_color_muertes_per","rank_casos_pc","rank_color_casos_pc","rank_muertes_pc","rank_color_muertes_pc","rank_casos_l14","rank_color_casos_l14","rank_muertes_l14","rank_color_muertes_l14","rank_recuperados_l14","rank_color_recuperados_l14","rank_casos_pc_l14","rank_color_casos_pc_l14","rank_muertes_pc_l14","rank_color_muertes_pc_l14","rank_recuperados_pc_l14","rank_color_recuperados_pc_l14","rank_casos_m_l14","rank_color_casos_m_l14","rank_muertes_m_l14","rank_color_muertes_m_l14","rank_recuperados_m_l14","rank_color_recuperados_m_l14","rank_casos_l21","rank_color_casos_l21","rank_muertes_l21","rank_color_muertes_l21","rank_recuperados_l21","rank_color_recuperados_l21","rank_casos_pc_l21","rank_color_casos_pc_l21","rank_muertes_pc_l21","rank_color_muertes_pc_l21","rank_recuperados_pc_l21","rank_color_recuperados_pc_l21","rank_muertes_m_l21","rank_color_muertes_m_l21","rank_recuperados_m_l21","rank_color_recuperados_m_l21","rank_casos_lw","rank_color_casos_lw","rank_muertes_lw","rank_color_muertes_lw","rank_casos_pc_lw","rank_color_casos_pc_lw","rank_muertes_pc_lw","rank_color_muertes_pc_lw","rank_casos_m_lw","rank_color_casos_m_lw","rank_muertes_m_lw","rank_color_muertes_m_lw","rank_casos_l3","rank_color_casos_l3","rank_muertes_l3","rank_color_muertes_l3","rank_recuperados_l3","rank_color_recuperados_l3","rank_casos_pc_l3","rank_color_casos_pc_l3","rank_muertes_pc_l3","rank_color_muertes_pc_l3","rank_recuperados_pc_l3","rank_color_recuperados_pc_l3","rank_casos_m_l3","rank_color_casos_m_l3","rank_muertes_m_l3","rank_color_muertes_m_l3","rank_recuperados_m_l3","rank_color_recuperados_m_l3","rank_tendencia_val","rank_color_tendencia_val","rank_casos_d","rank_color_casos_d","rank_casos_diff","rank_color_casos_diff","rank_casos_change_per","rank_color_casos_change_per","rank_casos_change_per_m_lw","rank_color_casos_change_per_m_lw","rank_casos_change_per_m_l3","rank_color_casos_change_per_m_l3","rank_velocidad_val","rank_color_velocidad_val","rank_distribucion","rank_color_distribucion","rank_poblacion","rank_color_poblacion","rank_cuarentena_d","rank_color_cuarentena_d","rank_pruebas_total","rank_color_pruebas_total","rank_pruebas_pc","rank_color_pruebas_pc","rank_positivos_per","rank_color_positivos_per","rank_pruebas_lw","rank_color_pruebas_lw","rank_pruebas_pc_lw","rank_color_pruebas_pc_lw","rank_pruebas_per_lw","rank_color_pruebas_per_lw","rank_hospitalizaciones_total","rank_color_hospitalizaciones_total","rank_hospitalizaciones_per","rank_color_hospitalizaciones_per","rank_recuperados_total","rank_color_recuperados_total","rank_recuperados_lw","rank_color_recuperados_lw","rank_recuperados_pc","rank_color_recuperados_pc","rank_recuperados_per","rank_color_recuperados_per","rank_recuperados_pc_lw","rank_color_recuperados_pc_lw","rank_recuperados_m_lw","rank_color_recuperados_m_lw","rank_movilidad_total","rank_color_movilidad_total","rank_movilidad_lw","rank_color_movilidad_lw"
618,"Malasia",,"Malasia",,"Asia",28334135,"2020-03-09","2020-07-05",8663,121,8465,1.39674477663627,97.7144176382316,30.5744290411548,0.427046740618692,29.8756252837787,62,0,162,0.218817338168255,0,0.571748528762216,17,0,23.1428571428571,0,115.714285714286,29,0,147,0.102350045272248,0,0.518808850173122,4.14285714285714,0,21,20,0,90,0.0705862381187921,0,0.317638071534564,6.66666666666667,0,30,"Descendiendo",-75.6302521008403,5,10,-50,21.4285714285714,38.8888888888889,"Acelerando",81.4814814814815,"<h2>La situación del coronavirus en Malasia esta controlada:</h2><br><br><br><b>Es fundamental</b> analizar la situación por región y tomar decisiones a ese nivel, aunque en Malasia sólo hay data disponible a nivel de país.<br><br><br><br>• La tendencia de casos parece estar disminuyendo si comparamos la última semana con la anterior.<br><br>","good",1,664342,2344.67013021573,1.30399703767036,41625,146.907608084736,86.9978681603478,,,-43.5495495495496,-17.8571428571429,"2020-03-19",109,"https://rodillo.org/coronavirus/assets/img/default_banner.png",,,1,"gray",2,"gray",,,1,"gray",1,"gray",14,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,"Malawi",,"Malawi",,"África",17563749,"2020-05-25","2020-07-04",1613,17,317,1.05393676379417,19.6528208307502,9.18368851661453,0.0967902695489442,1.80485384982443,345,2,169,1.96427311731681,0.0113870905351699,0.962209150221857,28.7142857142857,0.285714285714286,24.1428571428571,0.857142857142857,3.57142857142857,538,4,57,3.06312735396071,0.0227741810703398,0.324532080252342,76.8571428571429,0.571428571428571,8.14285714285714,271,1,57,1.54295076751552,0.00569354526758496,0.324532080252342,90.3333333333333,0.333333333333333,19,"Aumentando",167.661691542289,115,96,19.7916666666667,15.6243502228252,19.2379148629149,"Acelerando",23.1277754822129,"<h2>La situación del coronavirus en Malawi es delicada:</h2><br><br><br><b>Es fundamental</b> analizar la situación por región y tomar decisiones a ese nivel, aunque en Malawi sólo hay data disponible a nivel de país.<br><br>• La tendencia de casos parece estar aumentando si comparamos la última semana con la anterior.<br>• La data de casos en Malawi es poco confiable ya que el porcentaje de pruebas positivas es inexistente, el porcentaje de hospitalizaciones es inexistente, lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br>","mid",1,,,,0,0,,,,,,,,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",2,"gray",2,"gray",,,4,"gray",1,"gray",20,"gray",23,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,"Maldivas",,"Maldivas",,"Asia",402071,"2020-04-23","2020-07-04",2435,10,2030,0.410677618069815,83.3675564681725,605.614431282037,2.48712292107613,504.885952978454,153,0,94,38.0529806924648,0,23.3789554581156,19.5714285714286,0,13.4285714285714,0,78.8571428571429,132,2,167,32.8300225582049,0.497424584215226,41.5349527819713,18.8571428571429,0.285714285714286,23.8571428571429,53,1,86,13.1817514817035,0.248712292107613,21.3892571212547,17.6666666666667,0.333333333333333,28.6666666666667,"Descendiendo",-3.64963503649636,25,14,78.5714285714286,10.1613293538759,13.1469979296066,"Acelerando",29.3826572464344,"<h2>La situación del coronavirus en Maldivas es sumamente grave:</h2><br><br><br><b>Es fundamental</b> analizar la situación por región y tomar decisiones a ese nivel, aunque en Maldivas sólo hay data disponible a nivel de país.<br><br><br><b>Por el lado positivo:</b><br>• La tendencia de casos parece estar disminuyendo si comparamos la última semana con la anterior.<br>","bad",1,43337,10778.4446030676,5.61875533608695,4529,1126.41797095538,86.0372340425532,,,,,,,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",1,"gray",2,"gray",,,4,"gray",1,"gray",20,"gray",49,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,"Malí",,"Mali",,"África",14528662,"2020-04-12","2020-07-04",2303,118,1516,5.1237516283109,65.8271819366044,15.8514252723341,0.812187660501704,10.4345465535643,175,5,170,1.20451559820168,0.0344147313771908,1.17010086682449,21.7142857142857,0.714285714285714,24.2857142857143,0.571428571428571,22.7142857142857,200,5,129,1.37658925508763,0.0344147313771908,0.887900069531523,28.5714285714286,0.714285714285714,18.4285714285714,101,2,33,0.695177573819255,0.0137658925508763,0.227137227089459,33.6666666666667,0.666666666666667,11,"Aumentando",31.5789473684211,18,42,-57.1428571428571,5.94620522999154,-4.44150746926188,"Desacelerando",-174.694822958006,"<h2>La situación del coronavirus en Malí esta controlada:</h2><br><br><br><b>Es fundamental</b> analizar la situación por región y tomar decisiones a ese nivel, aunque en Malí sólo hay data disponible a nivel de país.<br><br>Hay que considerar también que la data de casos en Malí es poco confiable ya que el porcentaje de pruebas positivas es inexistente, el porcentaje de hospitalizaciones es inexistentes, el porcentaje de muertes es muy alto (5%), lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br><br><br>","good",1,,,,0,0,,,,-13.1090909090909,-7.42857142857143,,,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",2,"gray",1,"gray",,,4,"gray",1,"gray",20,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,"Malta",,"Malta",,"Europa",493559,"2020-03-23","2020-07-03",672,9,647,1.33928571428571,96.2797619047619,136.153934990548,1.82349020076627,131.088684432864,7,0,21,1.41827015615154,0,4.25481046845463,2.57142857142857,0,3,0,1.42857142857143,2,0,8,0.405220044614727,0,1.62088017845891,0.285714285714286,0,1.14285714285714,2,0,8,0.405220044614727,0,1.62088017845891,0.666666666666667,0,2.66666666666667,"Descendiendo",-88.8888888888889,1,,0,0,0,"Desacelerando",0,"<h2>La situación del coronavirus en Malta esta controlada:</h2><br><br><br><b>Es fundamental</b> analizar la situación por región y tomar decisiones a ese nivel, aunque en Malta sólo hay data disponible a nivel de país.<br><br><br><br>• La tendencia de casos parece estar disminuyendo si comparamos la última semana con la anterior.<br><br>","good",1,49895,10109.2270630259,1.34682833951298,4562,924.306921766192,89.8385191020087,,,-30.6041237113402,-6.54285714285714,"2020-03-19",109,"https://rodillo.org/coronavirus/assets/img/default_banner.png",2,"gray",1,"gray",1,"gray",,,1,"gray",1,"gray",14,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,"Marruecos",,"Marruecos",,"África",35020200,"2020-03-22","2020-07-04",13822,232,9329,1.67848357690638,67.4938503834467,39.4686495222757,0.662474800258137,26.6389112569317,2015,5,583,5.75382207982821,0.0142774741434943,1.66475348513144,163.857142857143,0.714285714285714,83.2857142857143,0.142857142857143,60.1428571428571,1968,14,629,5.61961382287937,0.0399769276017841,1.79610624725159,281.142857142857,2,89.8571428571429,1186,4,303,3.38661686683685,0.0114219793147955,0.865214933095756,395.333333333333,1.33333333333333,101,"Aumentando",71.5780296425458,534,326,63.8036809815951,29.6579188792292,31.2280530230815,"Acelerando",5.29414808316828,"<h2>La situación del coronavirus en Marruecos parece estar controlada:</h2><br><br><br><b>Es fundamental</b> analizar la situación por región y tomar decisiones a ese nivel, aunque en Marruecos sólo hay data disponible a nivel de país.<br><br><br><br>• La tendencia de casos no parece estar aumentando si comparamos la última semana con la anterior.<br><br>","good",1,703789,2009.66584999515,1.96394089705864,69680,198.970879663737,80.7425346759522,,,,,,,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",2,"gray",2,"gray",,,4,"gray",1,"gray",20,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,"Mauricio",,"Mauricio",,"África",1265577,"2020-03-28","2020-06-24",341,10,326,2.93255131964809,95.6011730205279,26.9442317614811,0.790153424090356,25.7590016253456,,,,,,,0.285714285714286,,,0,0.285714285714286,4,0,1,0.316061369636142,0,0.0790153424090356,0.571428571428571,0,0.142857142857143,2,0,0,0.158030684818071,0,0,0.666666666666667,0,0,"Aumentando",100,1,,0,0,0,"Desacelerando",0,,,1,,,,0,0,,,,-57.4913043478261,-18.6857142857143,"2020-03-20",108,"https://rodillo.org/coronavirus/assets/img/default_banner.png",,,2,"gray",1,"gray",,,4,"gray",1,"gray",13,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,"Mauritania",,"Mauritania",,"África",3537368,"2020-05-19","2020-07-04",4827,129,1805,2.67246737103791,37.3938263932049,136.457388657329,3.64677918723752,51.0266390152226,1215,12,627,34.3475714146789,0.339235273231397,17.7250430263405,161.571428571429,1.71428571428571,89.5714285714286,3.57142857142857,48.8571428571429,799,9,525,22.5874152759905,0.254426454923548,14.8415432038736,114.142857142857,1.28571428571429,75,355,0,128,10.0357101664288,0,3.6185095811349,118.333333333333,0,42.6666666666667,"Descendiendo",-29.3545534924845,122,117,4.27350427350428,1.99637414352469,3.85253052921513,"Acelerando",92.9763787870601,"<h2>La situación del coronavirus en Mauritania es grave:</h2><br><br><br><b>Es fundamental</b> analizar la situación por región y tomar decisiones a ese nivel, aunque en Mauritania sólo hay data disponible a nivel de país.<br><br>• La data de casos en Mauritania es poco confiable ya que el porcentaje de pruebas positivas es inexistente, el porcentaje de hospitalizaciones es inexistente, lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br><br><b>Por el lado positivo:</b><br>• La tendencia de casos parece estar disminuyendo si comparamos la última semana con la anterior.<br>","bad",1,,,,0,0,,,,,,,,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",1,"gray",2,"gray",,,1,"gray",1,"gray",20,"gray",27,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,"Mayotte",,"Mayotte",,"África",256518,"2020-04-01","2020-04-28",221,3,77,1.35746606334842,34.841628959276,86.1537981740073,1.16950857249784,30.0173866941111,67,1,141,26.119024785785,0.389836190832612,54.9669029073983,6.57142857142857,0.142857142857143,20.1428571428571,0.142857142857143,11.7142857142857,372,2,106,145.019062989732,0.779672381665224,41.3226362282569,53.1428571428571,0.285714285714286,15.1428571428571,186,1,53,72.5095314948659,0.389836190832612,20.6613181141284,62,0.333333333333333,17.6666666666667,"Aumentando",708.695652173913,186,,0,0,0,"Desacelerando",0,"<h2>La situación del coronavirus en Mayotte es sumamente grave:</h2><br><br><br><b>Es fundamental</b> analizar la situación por región y tomar decisiones a ese nivel, aunque en Mayotte sólo hay data disponible a nivel de país.<br><br>• La tendencia de casos parece estar aumentando si comparamos la última semana con la anterior.<br>• La data de casos en Mayotte es poco confiable ya que el porcentaje de pruebas positivas es inexistente, el porcentaje de hospitalizaciones es inexistente, lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br>","bad",1,,,,,,,,,,,,,"https://rodillo.org/coronavirus/assets/img/default_banner.png",,,2,"gray",1,"gray",,,4,"gray",1,"gray",20,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,"Moldavia",,"Moldavia",,"Europa",2998235,"2020-03-23","2020-07-04",17672,582,10396,3.29334540516071,58.8275237664101,589.413438239498,19.4114203856602,346.737330462756,2127,62,1240,70.9417373888304,2.06788327132463,41.3576654264926,356.285714285714,8.85714285714286,177.142857142857,9.42857142857143,157.714285714286,1592,56,1631,53.0979059346582,1.86776553538999,54.3986712182334,227.428571428571,8,233,774,31,802,25.8151879355688,1.03394163566231,26.7490707032638,258,10.3333333333333,267.333333333333,"Descendiendo",-36.1668003207699,227,295,-23.0508474576271,7.41091254117274,-5.85543425418537,"Desacelerando",-179.010974986608,"<h2>La situación del coronavirus en Moldavia es sumamente grave:</h2><br><br><br><b>Es fundamental</b> analizar la situación por región y tomar decisiones a ese nivel, aunque en Moldavia sólo hay data disponible a nivel de país.<br><br>• La data de casos en Moldavia es poco confiable ya que el porcentaje de pruebas positivas es inexistente, el porcentaje de hospitalizaciones es inexistente, lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br>• La gente no parece estar cumpliendo la cuarentena de manera estricta, con apenas una reducción de movilidad de un -8% en los últimos 7 días en comparación a la vida normal (las regiones que mejor cumplen la cuarentena reducen la movilidad al menos un 50%, con algunas incluso acercándose al 80% en los días más críticos). Ver gráfico de abajo.<br><br><b>Por el lado positivo:</b><br>• La tendencia de casos parece estar disminuyendo si comparamos la última semana con la anterior.<br>","bad",1,,,,0,0,,,,-30.3958762886598,-7.68571428571429,"2020-03-18",110,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",1,"gray",1,"gray",,,1,"gray",1,"gray",15,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,"Mónaco",,"Monaco",,"Europa",37308,"2020-06-21","2020-07-04",106,4,95,3.77358490566038,89.622641509434,284.121368071191,10.7215610592902,254.637075158143,4,0,0,10.7215610592902,0,0,,0,0,,,7,0,0,18.7627318537579,0,0,1,0,0,5,0,0,13.4019513241128,0,0,1.66666666666667,0,0,,,4,,0,0,0,"Desacelerando",0,"<h2>La situación del coronavirus en Mónaco es grave:</h2><br><br><br><b>Es fundamental</b> analizar la situación por región y tomar decisiones a ese nivel, aunque en Mónaco sólo hay data disponible a nivel de país.<br><br>• La tendencia de casos parece estar aumentando si comparamos la última semana con la anterior.<br>• La data de casos en Mónaco es poco confiable ya que el porcentaje de pruebas positivas es inexistente, el porcentaje de hospitalizaciones es inexistente, lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br>","bad",1,,,,0,0,,,,,,,,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",3,"gray",1,"gray",205,"gray",3,"gray",1,"gray",20,"gray",5,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,"Mongolia",,"Mongolia",,"Asia",3186347,"2020-05-15","2020-06-29",220,0,175,0,79.5454545454545,6.90445830287787,0,5.49218274092558,13,0,58,0.407990717897329,0,1.82026627984962,0.857142857142857,0,8.28571428571429,0,2.85714285714286,7,0,22,0.219687309637023,0,0.690445830287787,1,0,3.14285714285714,1,0,5,0.0313839013767176,0,0.156919506883588,0.333333333333333,0,1.66666666666667,"Aumentando",16.6666666666667,1,,0,64.2857142857143,0,"Desacelerando",-100,"<h2>La situación del coronavirus en Mongolia esta controlada:</h2><br><br><br><b>Es fundamental</b> analizar la situación por región y tomar decisiones a ese nivel, aunque en Mongolia sólo hay data disponible a nivel de país.<br><br>Hay que considerar también que la data de casos en Mongolia es poco confiable ya que el porcentaje de pruebas positivas es inexistente, el porcentaje de hospitalizaciones es inexistentes, lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br><br>• La tendencia de casos parece estar disminuyendo si comparamos la última semana con la anterior.<br><br>","good",1,,,,0,0,,,,22.6681818181818,26,"2020-02-24",133,"https://rodillo.org/coronavirus/assets/img/default_banner.png",4,"gray",2,"gray",1,"gray",,,2,"gray",1,"gray",19,"gray",30,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,"Montenegro",,"Montenegro",,"Europa",622227,"2020-03-31","2020-07-04",663,13,315,1.96078431372549,47.5113122171946,106.552753255645,2.08926967167931,50.6246112753063,101,0,0,16.2320182184315,0,0,5,0,0,0,0,203,4,0,32.6247494885307,0.642852206670556,0,29,0.571428571428571,0,87,1,0,13.9820354950846,0.160713051667639,0,29,0.333333333333333,0,"Aumentando",480,29,29,0,12.4139352710781,10.6060606060606,"Desacelerando",-14.56326801727,"<h2>La situación del coronavirus en Montenegro es grave:</h2><br><br><br><b>Es fundamental</b> analizar la situación por región y tomar decisiones a ese nivel, aunque en Montenegro sólo hay data disponible a nivel de país.<br><br>• La tendencia de casos parece estar aumentando si comparamos la última semana con la anterior.<br>• La data de casos en Montenegro es poco confiable ya que el porcentaje de pruebas positivas es inexistente, el porcentaje de hospitalizaciones es inexistente, lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br>","bad",1,,,,0,0,,,,,,,,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",2,"gray",1,"gray",,,4,"gray",1,"gray",20,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,"Mozambique",,"Mozambique",,"África",26899105,"2020-05-11","2020-07-04",939,6,249,0.638977635782748,26.517571884984,3.49082246416749,0.0223055748509105,0.925681356312784,169,1,46,0.628273691633978,0.00371759580848508,0.171009407190314,16.4285714285714,0.142857142857143,6.57142857142857,0.285714285714286,3.71428571428571,102,1,26,0.379194772465478,0.00371759580848508,0.096657491020612,14.5714285714286,0.142857142857143,3.71428571428571,36,0,1,0.133833449105463,0,0.00371759580848508,12,0,0.333333333333333,"Descendiendo",-11.3043478260869,12,12,0,-3.49721706864564,6.66666666666667,"Acelerando",-290.627763041556,"<h2>La situación del coronavirus en Mozambique esta controlada:</h2><br><br><br><b>Es fundamental</b> analizar la situación por región y tomar decisiones a ese nivel, aunque en Mozambique sólo hay data disponible a nivel de país.<br><br>Hay que considerar también que la data de casos en Mozambique es poco confiable ya que el porcentaje de pruebas positivas es inexistente, el porcentaje de hospitalizaciones es inexistentes, lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br><br>• La tendencia de casos parece estar disminuyendo si comparamos la última semana con la anterior.<br><br>","good",1,,,,0,0,,,,-14.9791666666667,-15.1142857142857,"2020-04-07",90,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",1,"gray",2,"gray",,,2,"gray",1,"gray",,,33,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,"Myanmar",,"Myanmar",,"Asia",54101253,"2020-04-18","2020-07-04",306,6,237,1.96078431372549,77.4509803921569,0.56560612376205,0.0110903161521971,0.438067488011784,11,0,23,0.020332246279028,0,0.0425128785834221,3.57142857142857,0,3.28571428571429,0,3.14285714285714,9,0,22,0.0166354742282956,0,0.0406644925580559,1.28571428571429,0,3.14285714285714,3,0,15,0.00554515807609853,0,0.0277257903804927,1,0,5,"Descendiendo",-64,1,1,0,0,-16.6666666666667,"Desacelerando",0,"<h2>La situación del coronavirus en Myanmar esta controlada:</h2><br><br><br><b>Es fundamental</b> analizar la situación por región y tomar decisiones a ese nivel, aunque en Myanmar sólo hay data disponible a nivel de país.<br><br><br><br>• La tendencia de casos parece estar disminuyendo si comparamos la última semana con la anterior.<br><br>","good",1,73644,136.122540452067,0.415512465373961,0,0,0,,,-27.3549295774648,-14,"2020-04-10",87,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",1,"gray",1,"gray",205,"gray",3,"gray",1,"gray",1,"gray",53,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,"Namibia",,"Namibia",,"África",2458900,"2020-06-25","2020-07-04",375,0,25,0,6.66666666666667,15.2507218675017,0,1.01671479116678,90,0,3,3.66017324820041,0,0.122005774940014,2,0,0.428571428571429,0,0.285714285714286,239,0,3,9.71979340355444,0,0.122005774940014,34.1428571428571,0,0.428571428571429,90,0,1,3.66017324820041,0,0.0406685916466713,30,0,0.333333333333333,"Aumentando",1607.14285714286,25,33,-24.2424242424242,116.856448811236,-27.0391414141414,"Desacelerando",-123.138766999346,"<h2>La situación del coronavirus en Namibia es grave:</h2><br><br><br><b>Es fundamental</b> analizar la situación por región y tomar decisiones a ese nivel, aunque en Namibia sólo hay data disponible a nivel de país.<br><br>• La tendencia de casos parece estar aumentando si comparamos la última semana con la anterior.<br>• La data de casos en Namibia es poco confiable ya que el porcentaje de pruebas positivas es inexistente, el porcentaje de hospitalizaciones es inexistente, lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br>• La gente no parece estar cumpliendo la cuarentena de manera estricta, con apenas una reducción de movilidad de un -19% en los últimos 7 días en comparación a la vida normal (las regiones que mejor cumplen la cuarentena reducen la movilidad al menos un 50%, con algunas incluso acercándose al 80% en los días más críticos). Ver gráfico de abajo.<br>","bad",1,,,,0,0,,,,-14.7333333333333,-19.2285714285714,"2020-03-28",100,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",2,"gray",1,"gray",,,1,"gray",1,"gray",,,2,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
